text,label
"World Muslims Begin Peace Prayers in Bangladesh (Reuters) Reuters - Hundreds of thousands of Muslims from\around the world on Friday began a three-day annual Islamic\prayer meeting outside the Bangladesh capital, Dhaka, with\politics banned and sermons set to call for world peace.",Politics
"Pre-Dinosaur Reptile Discovered -- Long-Necked Hunter Today researchers announced the discovery of a new species of ancient reptile. The 230-million-year-old remains of the long-necked, aquatic predator were found in China.",Tech
"FCC Proposes Record Fine Against Fox Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America"" that included graphic scenes from bachelor and bachelorette parties. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-AP&lt;/b&gt;&lt;/font&gt;",Tech
"FDA Warns of Terrorist Prescription Drug Tampering By DIEDTRA HENDERSON WASHINGTON (AP) -- ""Cues from chatter"" gathered around the world are raising concerns that terrorists might try to attack the domestic food and drug supply, particularly illegally imported prescription drugs, acting Food and Drug Administration Commissioner Lester M. Crawford says...",Tech
"Mass. exports increase 19 in year Massachusetts exports grew at a record pace in the first nine months of the year, surging 19 percent from the same period the year before, Alliance for the Commonwealth, the research arm of Associated Industries of Massachusetts, reported. Through September, Bay State companies exported \$16.4 billion in goods to overseas markets, keeping them on pace to break the annual export ...",Business
"Killer whales, newborns in tow, head south with two newborns in tow -- are heading south for the fall quot;chum festival, quot; says a whale researcher in the San Juan Islands.",Tech
"Pakistani Jets Attack Militant Hideouts Pakistani jets on Thursday pounded a suspected training facility for foreign militants in a tribal area near the border with Afghanistan, senior intelligence and military officials said.",Politics
"Cendant plans to buy travel website CHICAGOTravel and real estate heavyweight Cendant Corp. yesterday said it will buy travel website Orbitz Inc. for about \$1.25 billion (US), making it the second-largest competitor in the online travel industry.",Business
"Microsoft set to release MSN Messenger 7.0 beta A select group of testers next week will get an early look at MSN Messenger 7.0, the next version of Microsoft Corp.'s popular instant messaging client.",Tech
"Global Funds Offer Broad Exposure (AP) AP - With the U.S. economy likely to slow next year, many investors are looking to add more international exposure to their portfolios in hopes of winning higher returns. A number of global mutual funds offer what seems like easy one-stop shopping, but experts warn that all are not created equal.",Business
"Newsday trimming work force by 100 _ Newsday is cutting as many as 100 jobs through voluntary and non-voluntary buyouts, the Long Island newspaper #39;s publisher said Thursday.",Business
Russian Officials Say Army Colonel Withdraws Pardon Request Russian officials say an army colonel convicted of killing a young Chechen woman has withdrawn his request for a pardon. Yury Budanov is serving a 10-year sentence for strangling an 18-year-old woman in 2000.,Politics
FT gets Collins Stewart claim struck out The Financial Times today won its action to strike out a record 230.5m libel damages claim from City brokers Collins Stewart that could have closed down the pink paper.,Business
Forum Nokia to streamline content distribution SAN FRANCISCO-Nokia Corp. #39;s development program plans to use CTIA #39;s Wireless IT amp; Entertainment show to unveil a worldwide initiative designed to make it easier for developers to bring mobile content and applications to market.,Tech
"Talks Continue After China Hostage Deadline Passes CHAGMALAI, Pakistan (Reuters) - Islamic militants holding two Chinese engineers hostage in Pakistan threatened to kill one on Monday unless security forces ended a siege of their hideout, a tactic the interior minister said had echoes of Iraq.",Politics
"Eagles not striking but can go bowling Tom O'Brien just couldn't figure it out. The Boston College coach seemed momentarily stumped when asked to take stock of how the Eagles had reached this point of the season. With three games left, BC has a 6-2 record (2-1 Big East), is ranked No. 24 in the Associated Press Top 25 (No. 25 in the ESPN/USA Today coaches poll), ...",Sports
"SUN 61, LIBERTY 51 Balanced Sun Knocks Liberty Off-Balance ith five minutes left in Game 1 of the Eastern Conference finals last night at Madison Square Garden, the Connecticut Sun had the Liberty down, if not out.",Sports
"Microsoft checks out new IE security flaw reports Microsoft is investigating reports of a serious security flaw in Internet Explorer (IE), but has not yet seen malicious code that exploits the reported flaw, the company said Thursday.",Tech
"Cavaliers Flatten Zips Wali Lundy runs for three touchdowns for the third straight game and Marques Hagans threw two scoring passes to Heath Miller as Virginia stifled Akron, 51-0, Saturday.",Sports
"Sick Serbians Bow Out in Volleyball ATHENS (Reuters) - Reigning champions Serbia and Montenegro, hit by a virus, were eliminated from the men's Olympic volleyball tournament Wednesday in an outstanding match with Russia.",Sports
"Nigerian Oil Delta Rebels Say 'War' to Start Oct 1 LAGOS (Reuters) - The Nigerian rebel group fighting government troops in the oil-rich Niger delta said on Monday it will launch ""all-out war on the Nigerian state"" from Oct. 1 and advised all oil companies to shut production by then.",Politics
"Tokyo Stocks Extend Losses TOKYO (Reuters) - Tokyo's Nikkei fell 0.67 percent by mid-morning on Monday, extending losses into a seventh session as worries about higher oil prices hit airlines while banks and retailers wilted on concerns about the domestic economic outlook.",Business
Conference Urges Iraq To Involve Opposition Representatives of two dozen nations and international organizations attending a conference on the future of Iraq pressed the country's interim government Tuesday to work harder to encourage opposition forces to participate in elections scheduled for January.,Politics
"Empty stadium won #39;t affect Real, says Samuel Walter Samuel says Real Madrid will not be affected by playing their decisive Champions League match against AS Roma behind closed doors at Rome #39;s Olympic Stadium on Wednesday.",Sports
"Iraqi Forces Move Close to Najaf Shrine - Witness NAJAF, Iraq (Reuters) - Iraqi security forces advanced to within 400 meters (yards) of Najaf's Imam Ali shrine on Tuesday, a Reuters witness said.",Politics
"Voq smartphone arrives in US With the economy slowly turning up, upgrading hardware has been on businesses radar in the past 12 months as their number two priority.",Tech
"Sports Car Revamp Revs Up Porsche Sales German carmaker Porsche expects its streak of strong earnings to continue in the current fiscal year that ends in July, the company said on Wednesday.",Business
"Insurance industry misdeeds widening? In town to testify on bid rigging and price-fixing in the insurance industry, California Insurance Commissioner John Garamendi yesterday said ongoing investigations might reveal",Business
"HP unveils low-cost corporate copier With streamlined multifunction device, tech giant aims to gain ground in business copier market.\",Tech
"Sprint buys Breeders Cup sponsor Nextel for \$35-billion Sprint Corp. is to acquire Nextel Communications Inc., title sponsor of the Breeders Cup Distaff (G1), in a \$35-billion deal that will create the nations third-largest wireless telephone service provider",Business
"US House, Senate Negotiators Agree on \$146 Bln Tax-Cut Plan US House and Senate negotiators agreed on a \$146 billion tax-cut plan that includes the renewal of four breaks for middle-income families and 23 business provisions.",Business
